Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides CoV-D1-1	Peptides CoV-D1-2	Peptides CoV-D1-3	Peptides CoV-D2-1	Peptides CoV-D2-2	Peptides CoV-D2-3	Peptides DV1	Peptides DV2	Peptides DV3	Peptides FlaviC1	Peptides FlaviC2	Peptides FlaviC3	Peptides Mock1	Peptides Mock2	Peptides Mock3	Peptides RV	Peptides RV_C	Peptides ZV1	Peptides ZV2	Peptides ZV3	Razor + unique peptides CoV-D1-1	Razor + unique peptides CoV-D1-2	Razor + unique peptides CoV-D1-3	Razor + unique peptides CoV-D2-1	Razor + unique peptides CoV-D2-2	Razor + unique peptides CoV-D2-3	Razor + unique peptides DV1	Razor + unique peptides DV2	Razor + unique peptides DV3	Razor + unique peptides FlaviC1	Razor + unique peptides FlaviC2	Razor + unique peptides FlaviC3	Razor + unique peptides Mock1	Razor + unique peptides Mock2	Razor + unique peptides Mock3	Razor + unique peptides RV	Razor + unique peptides RV_C	Razor + unique peptides ZV1	Razor + unique peptides ZV2	Razor + unique peptides ZV3	Unique peptides CoV-D1-1	Unique peptides CoV-D1-2	Unique peptides CoV-D1-3	Unique peptides CoV-D2-1	Unique peptides CoV-D2-2	Unique peptides CoV-D2-3	Unique peptides DV1	Unique peptides DV2	Unique peptides DV3	Unique peptides FlaviC1	Unique peptides FlaviC2	Unique peptides FlaviC3	Unique peptides Mock1	Unique peptides Mock2	Unique peptides Mock3	Unique peptides RV	Unique peptides RV_C	Unique peptides ZV1	Unique peptides ZV2	Unique peptides ZV3	Sequence length	Sequence lengths	Intensity CoV-D1-1	Intensity CoV-D1-2	Intensity CoV-D1-3	Intensity CoV-D2-1	Intensity CoV-D2-2	Intensity CoV-D2-3	Intensity DV1	Intensity DV2	Intensity DV3	Intensity FlaviC1	Intensity FlaviC2	Intensity FlaviC3	Intensity Mock1	Intensity Mock2	Intensity Mock3	Intensity RV	Intensity RV_C	Intensity ZV1	Intensity ZV2	Intensity ZV3	LFQ intensity CoV-D1-1	LFQ intensity CoV-D1-2	LFQ intensity CoV-D1-3	LFQ intensity CoV-D2-1	LFQ intensity CoV-D2-2	LFQ intensity CoV-D2-3	LFQ intensity DV1	LFQ intensity DV2	LFQ intensity DV3	LFQ intensity FlaviC1	LFQ intensity FlaviC2	LFQ intensity FlaviC3	LFQ intensity Mock1	LFQ intensity Mock2	LFQ intensity Mock3	LFQ intensity RV	LFQ intensity RV_C	LFQ intensity ZV1	LFQ intensity ZV2	LFQ intensity ZV3	Protein IDs	Majority protein IDs
			3	3	3	15.2	15.2	15.2	23.705	0	24.205	414170	14	3	3	3	NaN	1	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	1	2	210	210	0	0	0	0	0	0	0	0	0	128730	106730	139090	0	0	0	0	0	0	13992	25628	14.4865606774069	15.1904232966511	14.1546941426854	15.9114630228284	14.725474926113	15.1121912533557	15.938854268131	15.1488880411464	15.5868334825238	18.6632036686942	18.3068360327565	18.0570609790273	12.9264497579511	13.8710556898697	14.7364012472782	14.6642708483867	13.927398769061	13.9672206345401	17.8570211787787	17.94929097977	sp|O00217|NDUS8_HUMAN	sp|O00217|NDUS8_HUMAN
			12	12	12	31	31	31	47.463	0	114.38	24215000	25	12	12	12	NaN	1	0	0	6	10	5	11	1	1	2	0	0	0	1	2	2	0	0	1	0	0	0	0	6	10	5	11	1	1	2	0	0	0	1	2	2	0	0	1	0	0	0	0	6	10	5	11	1	1	2	0	0	0	1	2	2	0	0	1	0	0	422	422	0	0	653790	6113200	904650	15971000	87891	107880	184420	0	0	0	41387	67287	83810	0	0	0	0	0	14.7063582272934	15.0591854084646	18.5829578547062	21.2770784935755	18.2025638827959	21.5796658135258	17.0179175595899	17.382455161936	17.6477254217538	15.7209087460874	13.8669657032604	14.0205649100986	16.6151123256469	17.1537301409856	17.4335528419246	15.6749192460273	13.9980401721358	14.096711315646	15.3517476411187	16.1375215653085	sp|O00231|PSD11_HUMAN	sp|O00231|PSD11_HUMAN
			4	4	4	11.6	11.6	11.6	52.904	0	20.256	2944200	5	4	4	4	NaN	1	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	456	0	0	0	703640	0	2240500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3222430338961	14.1320018014479	13.4191298674248	18.4035779625874	13.5201357289404	18.3669624730061	13.8483139243741	15.7721780944067	16.1669914299995	13.8826456261721	15.0239029616865	15.5393661257727	13.7751223174773	14.2153125421945	13.6924754415379	14.8245136263712	12.4670432820313	15.2779958887601	15.0745557511338	15.6024420820766	sp|O00232|PSD12_HUMAN	sp|O00232|PSD12_HUMAN
			1	1	1	7.2	7.2	7.2	21.671	0	12.057	455450	7	1	1	1	NaN	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	195	195	0	0	0	0	0	0	124490	103810	114200	0	0	0	0	0	0	0	0	53209	21237	38510	14.6372344920128	15.3724358954168	16.3805408106665	17.0328951249987	14.4421551905807	15.3886362924021	17.0367102296476	17.0219342457702	16.8816636634979	14.8630798640232	14.9158139886328	12.7885368598005	13.5308314737887	13.9125203064275	13.5750001904308	14.4685767358108	13.328141158788	17.0884570034862	16.6262794165506	16.7501573930925	sp|O00264|PGRC1_HUMAN	sp|O00264|PGRC1_HUMAN
			13	13	13	16.7	16.7	16.7	121	0	302.3	3784900	59	13	13	13	NaN	1	0	0	0	0	0	0	11	10	10	0	0	0	2	1	0	2	0	0	1	1	0	0	0	0	0	0	11	10	10	0	0	0	2	1	0	2	0	0	1	1	0	0	0	0	0	0	11	10	10	0	0	0	2	1	0	2	0	0	1	1	1087	1087	0	0	0	0	0	0	809780	597570	802800	0	0	0	118180	87169	0	1320900	0	0	6967.5	41549	14.137567546054	15.3094900150415	14.0746405188563	15.9359603853509	15.3028378229027	15.3078870893514	20.7963787148915	20.7891515247083	21.2111587226916	14.4081429055646	16.1171142080623	14.0745402882304	18.8804086003122	17.7635106492854	15.7326617682659	18.535867668965	14.3759110587554	15.7180904829739	15.8161336703381	17.3380399331079	sp|O00267|SPT5H_HUMAN	sp|O00267|SPT5H_HUMAN
			2	2	2	10	10	10	36.521	0	6.3063	1015500	4	2	2	2	NaN	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	331	331	0	0	0	86748	121690	743730	0	63319	0	0	0	0	0	0	0	0	0	0	0	0	15.6312978210851	14.9781490267695	15.4400710195705	14.9456267222298	15.3401282737006	17.2456269781824	14.9176952297628	14.4629652481109	15.0734717508109	15.1973410824766	14.2539200992021	13.3828112455992	13.9171175129202	14.6944835282064	14.5749733689678	13.2722529309939	13.5194259581491	15.2233343689561	15.0206156468274	14.1446649373641	sp|O00273|DFFA_HUMAN	sp|O00273|DFFA_HUMAN
			13	13	13	68.5	68.5	68.5	26.922	0	171.15	114730000	144	13	13	13	NaN	1	4	3	9	11	9	11	7	8	8	4	3	4	0	4	5	8	2	8	5	4	4	3	9	11	9	11	7	8	8	4	3	4	0	4	5	8	2	8	5	4	4	3	9	11	9	11	7	8	8	4	3	4	0	4	5	8	2	8	5	4	241	241	314630	161520	10347000	18550000	14287000	36788000	4793900	4572500	4690800	213100	183610	175720	0	269140	281730	14773000	371240	1972400	852000	1137300	20.8680840212625	19.7159217837912	21.2192772555696	22.3264942240115	22.9747030596379	22.6549742254145	22.9192714350648	22.506808279306	22.5517092002492	20.5273586398548	20.4952148388082	20.2592559335002	14.7592282328029	20.4086241349027	20.2040695906462	20.6472862585466	19.3482570094415	21.9338390264975	22.3759706053872	22.3697549450155	sp|O00299|CLIC1_HUMAN	sp|O00299|CLIC1_HUMAN
			10	10	10	34.2	34.2	34.2	37.563	0	323.31	24247000	54	10	10	10	NaN	1	1	0	1	3	3	7	6	8	8	0	0	0	0	0	0	2	0	6	5	5	1	0	1	3	3	7	6	8	8	0	0	0	0	0	0	2	0	6	5	5	1	0	1	3	3	7	6	8	8	0	0	0	0	0	0	2	0	6	5	5	357	357	89784	0	657680	1762600	1290100	11826000	647940	673890	805720	0	0	0	0	0	0	5576600	0	362100	256760	297580	19.5043224482919	14.6785378970438	19.7968064452965	19.6970523961401	19.6164591032889	21.0924242348173	19.2705006549673	19.6080526364207	19.8003343409737	15.8409516477866	15.9840048291879	14.1735243513713	14.7126524625583	13.5021007726082	12.4437705646548	19.1019038790037	15.162655912682	19.2494745999028	19.4080021048381	19.6192205518338	sp|O00303|EIF3F_HUMAN	sp|O00303|EIF3F_HUMAN
			9	9	9	12.8	12.8	12.8	123.63	0	161.08	4815000	35	9	9	9	NaN	1	0	0	0	0	0	0	7	5	6	1	0	0	0	0	0	4	0	1	2	4	0	0	0	0	0	0	7	5	6	1	0	0	0	0	0	4	0	1	2	4	0	0	0	0	0	0	7	5	6	1	0	0	0	0	0	4	0	1	2	4	1097	1097	0	0	0	0	0	0	238790	210720	319400	15766	0	0	0	0	0	3870900	0	37988	34217	87259	14.5197357457051	15.7955309617153	14.09642048367	14.3853368363157	14.6387993086226	15.2893580627312	18.8857202020115	19.3252922776464	19.1736771363034	14.5942155214841	13.9296993696594	14.7862178571396	14.3707405275262	12.8882955158587	14.8282267484043	19.3760660220765	14.8871361103105	18.2746238476935	18.4476240708695	18.4923617695434	sp|O00410|IPO5_HUMAN	sp|O00410|IPO5_HUMAN
			3	3	3	3.8	3.8	3.8	138.62	0	41.688	768340	27	3	3	3	NaN	1	0	0	0	0	0	0	1	1	2	2	2	3	0	0	0	1	0	2	2	3	0	0	0	0	0	0	1	1	2	2	2	3	0	0	0	1	0	2	2	3	0	0	0	0	0	0	1	1	2	2	2	3	0	0	0	1	0	2	2	3	1230	1230	0	0	0	0	0	0	31727	45537	41830	60626	46494	103300	0	0	0	299200	0	48074	43042	48511	15.0187275848842	16.0815212202316	13.6935070795228	15.3699681682753	15.5172721968649	14.1459571655132	17.0135625791766	16.9000648783021	17.17553005884	18.2104811024666	17.6153997437255	18.3581017074408	14.8026509228228	14.6492080089313	14.4907570318656	17.2125723785065	13.6105399359621	17.0265882793467	17.8978218267659	17.9533893862722	sp|O00411|RPOM_HUMAN	sp|O00411|RPOM_HUMAN
			8	8	8	53.6	53.6	53.6	17.561	0	178.64	6446400	39	8	8	8	NaN	1	0	0	0	0	0	0	7	8	7	1	0	0	0	0	0	2	0	3	1	3	0	0	0	0	0	0	7	8	7	1	0	0	0	0	0	2	0	3	1	3	0	0	0	0	0	0	7	8	7	1	0	0	0	0	0	2	0	3	1	3	153	153	0	0	0	0	0	0	1611100	1293500	1689200	19022	0	0	0	0	0	1449300	0	219200	20119	144910	15.4165357322716	16.1850046715023	14.3968766093973	15.7418353642671	14.782459276997	16.6665046540079	20.4117302686723	20.2500300344918	20.7671693143435	17.7731392067197	14.7279282546133	14.0550199348503	14.0325870146969	14.5987802561175	14.3996557501201	17.5261935510242	13.7628818717726	19.1672221141661	18.0967666195752	18.9148814403913	sp|O00422|SAP18_HUMAN	sp|O00422|SAP18_HUMAN
			36	31	30	59.1	51.3	50.3	63.704	0	323.31	892200000	760	36	31	30	NaN	1	12	7	15	18	18	22	29	26	27	1	2	1	0	1	1	22	1	24	23	22	9	5	12	16	16	20	25	24	23	0	0	0	0	1	0	20	0	22	21	20	9	5	12	16	16	20	25	23	22	0	0	0	0	1	0	20	0	21	20	19	579	579	3203000	848000	54285000	74995000	119380000	303710000	37458000	30205000	31247000	0	0	0	0	264800	0	212670000	0	9954800	4892800	9088500	24.2185236237767	20.8482744980642	24.1585394273025	24.2501023409717	25.0938994697981	25.5596713945098	25.1391491155111	24.9598724958486	25.2348378919123	14.7686660518288	13.1654033739892	13.9935058746563	12.975223658194	20.1343310546001	14.0824053216475	24.5339185475713	15.4849227017128	24.6727119242795	24.3122287623713	24.8211881262313	sp|O00425|IF2B3_HUMAN	sp|O00425|IF2B3_HUMAN
			3	3	3	6.4	6.4	6.4	81.876	0	50.949	125280	8	3	3	3	NaN	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	1	736	736	0	0	0	0	0	0	0	37943	35211	0	0	0	0	0	0	0	0	34199	17931	0	14.8385515853132	13.4261347881837	15.2290330344953	15.3987673720687	13.5887605588601	14.374299761256	15.8995824919397	15.7975348792276	16.0876492988607	13.8168104308175	16.6833790880471	13.804793441811	15.2694958188898	15.2320388973726	14.8676115575636	14.2102516527935	14.5858001144929	16.9736525279954	16.6743853944722	15.1433488496053	sp|O00429|DNM1L_HUMAN	sp|O00429|DNM1L_HUMAN
			8	8	8	25.4	25.4	25.4	39.336	0	43.423	4483800	18	8	8	8	NaN	1	0	0	2	2	2	3	2	2	3	0	0	0	0	0	0	1	0	1	2	0	0	0	2	2	2	3	2	2	3	0	0	0	0	0	0	1	0	1	2	0	0	0	2	2	2	3	2	2	3	0	0	0	0	0	0	1	0	1	2	0	366	366	0	0	136760	939000	754520	2016600	55161	57788	48436	0	0	0	0	0	0	429500	0	17447	28646	0	15.0709319802752	15.4588215319229	16.3653142982373	18.4451603758237	17.5713378801565	18.007662424618	16.7859632470773	16.3880845736566	16.5991137703871	14.056544719246	14.8804199678344	15.6992548874328	13.3215635580107	13.7673941251362	13.5835352400327	13.1108687625147	14.3778758113618	17.3825395967261	17.036495606761	14.7577834290636	sp|O00442|RTCA_HUMAN	sp|O00442|RTCA_HUMAN
			2	2	2	12.6	12.6	12.6	34.577	0	15.783	6260000	7	2	2	2	NaN	1	1	0	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	310	310	27245	0	83230	2838000	240040	3005500	0	0	65925	0	0	0	0	0	0	0	0	0	0	0	17.7961410320813	15.1465418976939	16.7695279531673	18.6841116583748	17.5179922608084	18.5684831496801	14.2377961134632	14.2514456332557	16.9068905956085	13.8655177021486	15.5194252330301	13.4091215235312	13.6879165978109	14.3462343905823	14.0225257513714	15.4635573715385	13.5986524759401	15.1342065693223	15.8487352463439	14.8129545966526	sp|O00487|PSDE_HUMAN	sp|O00487|PSDE_HUMAN
			1	1	1	3	3	3	64.699	0.0057803	2.5872	1025600	2	1	1	1	NaN	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	593	0	0	0	0	0	1025600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4707632362138	14.0873295201313	15.1290729086058	14.9636427471381	15.3118818765132	17.5914931277266	14.9439454225693	14.5395035782354	15.2142766330924	14.1542526208027	14.9071745857018	14.2708059570457	13.3347468237763	14.6804592701323	14.6392956282524	15.0567977994262	14.1241829871888	14.6373975849487	15.5233343530769	16.0669180870518	sp|O00499|BIN1_HUMAN	sp|O00499|BIN1_HUMAN
			50	50	49	67.7	67.7	67.7	73.243	0	323.31	574840000	1219	NaN	NaN	NaN	NaN	3	3	3	12	16	11	11	37	33	32	11	6	7	2	6	3	29	6	36	38	41	3	3	12	16	11	11	37	33	32	11	6	7	2	6	3	29	6	36	38	41	2	2	12	15	10	10	36	32	31	10	5	6	1	5	2	28	6	35	37	40	662	NaN	335470	147200	13789000	17441000	4659700	19726000	27110000	24838000	24469000	244880	245090	189330	59860	268450	114550	345060000	744390	35312000	19183000	40906000	19.0944488712021	19.5544801838235	22.6451984057515	22.4760044965349	22.0688753485175	21.8395744179221	24.9842887607355	24.8602705082602	24.609245933568	20.7809273781762	19.8707800993073	20.3956094412141	16.792459876049	18.7881639119928	17.22750313445	25.6568189297557	19.2982908355234	26.9051798448436	26.3862215523681	27.1072927547045	sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN;sp|Q9NQI0|DDX4_HUMAN	sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN
			6	6	6	10.6	10.6	10.6	58.635	0	9.3197	18199000	21	6	6	6	NaN	1	3	5	6	4	5	3	0	0	0	0	0	0	1	4	5	0	0	0	0	0	3	5	6	4	5	3	0	0	0	0	0	0	1	4	5	0	0	0	0	0	3	5	6	4	5	3	0	0	0	0	0	0	1	4	5	0	0	0	0	0	558	558	1925100	2001400	2227300	2296600	2148500	2370700	0	0	0	0	0	0	909450	2263800	2056500	0	0	0	0	0	20.880692579218	23.2234225735043	20.6365290399639	19.4060928719215	19.6109563333922	18.951996096053	13.6404741506227	14.433634857662	14.6351289117798	14.8357775806532	14.3448878576416	13.735373051289	23.0003425487705	22.6169032641524	22.3571084393218	14.7204959558003	13.0279617668961	15.410263457857	15.2250199773418	14.8007000722744	sp|O00592|PODXL_HUMAN	sp|O00592|PODXL_HUMAN
			4	4	4	13.8	13.8	13.8	32.113	0	13.857	1753900	16	4	4	4	NaN	1	0	0	0	0	0	0	4	4	4	0	1	0	0	0	0	1	0	3	2	4	0	0	0	0	0	0	4	4	4	0	1	0	0	0	0	1	0	3	2	4	0	0	0	0	0	0	4	4	4	0	1	0	0	0	0	1	0	3	2	4	290	290	0	0	0	0	0	0	521150	418770	462060	0	9671.2	0	0	0	0	0	0	146730	44423	151050	15.195988492303	15.7168439193728	14.5646128593246	16.1358734136949	14.1001439876093	14.6447736305947	18.8485801537943	18.9309625101257	18.7202375771488	14.0012036400784	16.3856096642673	13.0597393244814	15.1853633477471	14.8096038085102	14.0867324647079	15.5256933017115	13.6936830797113	18.7268035499026	18.2766696758474	18.6150763943606	sp|O00625|PIR_HUMAN	sp|O00625|PIR_HUMAN
			4	4	3	10.6	10.6	7.9	57.886	0	37.904	1068200	5	4	4	3	NaN	1	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	521	521	0	0	0	0	0	0	83522	104000	56430	0	0	0	0	0	0	824270	0	0	0	0	14.8657678951123	15.2205920323987	14.5020054412108	16.3630767837962	14.7458349229873	14.9734795491852	16.9086506239357	16.3214877521068	16.2564298533569	15.9128438794	13.8204014728253	14.4093417777891	14.3455294043176	13.7845143370366	13.269609333223	15.4954327475084	14.4709623997469	14.7722294722324	14.8788707839853	14.2481575761285	sp|O00629|IMA3_HUMAN	sp|O00629|IMA3_HUMAN
			3	3	3	12.5	12.5	12.5	35.144	0	10.116	3814800	4	3	3	3	NaN	1	0	0	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	305	305	0	0	43095	445610	180710	3125800	0	0	0	0	0	0	0	19618	0	0	0	0	0	0	15.2188163233605	14.7097459265966	15.165613648985	17.6410356707123	16.0245336969976	18.9939390003156	14.6959858759299	14.5117557651117	14.6960132237204	14.1269711030776	13.8120684316871	13.8822255274572	13.1083159364487	16.6208498358571	15.5571880489029	14.3999814317109	12.5925782615331	14.2832475024606	15.021639626425	13.5995332881736	sp|O00743|PPP6_HUMAN	sp|O00743|PPP6_HUMAN
			23	4	4	10	2.4	2.4	276.54	0	7.4233	5832000	8	23	4	4	NaN	1	5	14	16	14	11	10	9	10	9	14	16	15	9	12	17	12	14	12	13	12	0	2	2	3	1	0	0	0	0	0	1	1	1	2	3	0	0	0	0	0	0	2	2	3	1	0	0	0	0	0	1	1	1	2	3	0	0	0	0	0	2458	2458	0	149570	740030	3034500	1208600	0	0	0	0	0	61073	18303	114520	242530	262830	0	0	0	0	0	16.2232264048565	19.5007679818586	19.0190585669315	18.3915876386872	19.3312537453181	15.9831532593064	13.5025197140021	15.4177605326553	13.3902982896085	13.9810408349734	18.9914498778194	18.1747989263138	19.21174098403	19.2810923761247	18.9099692375372	14.4085081672728	14.5252923645509	15.1174212528885	16.7389716882659	14.8606409344501	sp|O00763|ACACB_HUMAN	sp|O00763|ACACB_HUMAN
			8	8	8	42.5	42.5	42.5	34.482	0	31.216	9665200	25	8	8	8	NaN	1	0	0	2	4	3	5	3	4	4	0	0	0	0	0	0	0	0	3	3	2	0	0	2	4	3	5	3	4	4	0	0	0	0	0	0	0	0	3	3	2	0	0	2	4	3	5	3	4	4	0	0	0	0	0	0	0	0	3	3	2	308	308	0	0	663700	2334600	905170	4326200	298840	279790	476660	0	0	0	0	0	0	0	0	186550	74105	119520	14.5516024151237	16.0681612577263	18.3972818889201	20.1614025597852	18.4433401953947	19.6300182159058	18.238227451905	18.2787126070017	18.484358763614	14.360607117226	16.0497697095633	14.6337828855971	14.5100509017149	15.0456850610427	14.8922036575401	16.9839937809871	14.6296848166793	18.9254385374802	18.465550462635	18.6460734739792	sp|O14579|COPE_HUMAN	sp|O14579|COPE_HUMAN
			4	4	4	26.4	26.4	26.4	16.46	0	50.893	7863300	22	NaN	NaN	NaN	NaN	2	0	0	1	1	1	1	4	4	4	0	0	0	0	0	0	1	0	2	3	2	0	0	1	1	1	1	4	4	4	0	0	0	0	0	0	1	0	2	3	2	0	0	1	1	1	1	4	4	4	0	0	0	0	0	0	1	0	2	3	2	144	NaN	0	0	158630	240300	90959	499340	730820	720760	562850	0	0	0	0	0	0	4434900	0	172600	63290	188880	14.9868317457056	16.6704717097961	17.9253805827916	17.7128359474115	16.60699792384	17.8650203484881	18.758249244642	19.1470856495884	18.5079649345502	13.2822514946396	14.7202614150221	15.6534497002107	14.1150814612671	13.6786582265114	14.99151678571	20.5704301694067	12.9190980511022	18.1744576042916	17.9444375495707	18.4407880786054	sp|P47813|IF1AX_HUMAN;sp|O14602|IF1AY_HUMAN	sp|P47813|IF1AX_HUMAN;sp|O14602|IF1AY_HUMAN
			3	3	3	10.2	10.2	10.2	29.04	0	8.1476	2551400	6	3	3	3	NaN	1	0	0	2	2	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	274	274	0	0	221720	469800	396600	1145900	104240	93504	119680	0	0	0	0	0	0	0	0	0	0	0	15.1472741937916	14.4414534518459	17.2194899744711	17.4329007026703	17.3505248719545	16.8491607213349	17.1962371037063	17.2867201856031	17.3649553784819	13.8309716883298	15.1012687827538	13.6977743941248	14.036358326379	13.7296693753195	13.8144968740846	14.5655844102899	13.9661100893456	15.1959456972494	14.6292175159999	15.5031980528102	sp|O14618|CCS_HUMAN	sp|O14618|CCS_HUMAN
+			2	2	2	1.9	1.9	1.9	211.34	1	-2	17224	2	2	2	2	NaN	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1828	1828	0	0	0	0	0	0	0	17224	0	0	0	0	0	0	0	0	0	0	0	0	14.5018999163109	16.0344800663451	14.7645077810076	15.2254369450684	15.0656230641469	16.1325611899619	15.3224170778589	16.501572873885	12.4677665604143	14.2674505982457	14.9978884543175	15.1844295996435	13.5067452640901	12.6673648407165	13.9864095761221	13.9941032582548	15.6767935525337	15.5380853290471	15.3267337665947	14.8014777013225	sp|O14647|CHD2_HUMAN	sp|O14647|CHD2_HUMAN
			2	2	2	7.6	7.6	7.6	31.321	0.00059207	4.0052	1901200	6	2	2	2	NaN	1	0	0	1	2	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	288	288	0	0	40168	655420	135810	537790	0	0	0	0	0	0	28546	0	20786	465050	17581	0	0	0	15.200804564702	16.5262902366628	15.5774878375881	17.2573694258186	16.066383553653	17.2826540897264	14.9131514084952	15.3021828505767	15.1470774738573	15.1715586964319	15.7051413618163	16.1788122547637	16.4443193333877	13.6881989754154	15.8706296132229	16.1584913520752	15.7007918956214	13.1335600230101	15.5985266248898	14.3218890059737	sp|O14732|IMPA2_HUMAN	sp|O14732|IMPA2_HUMAN
			8	8	8	31	31	31	38.868	0	101.84	25811000	35	8	8	8	NaN	1	1	1	3	6	4	7	2	3	3	0	0	0	0	1	1	0	0	2	3	2	1	1	3	6	4	7	2	3	3	0	0	0	0	1	1	0	0	2	3	2	1	1	3	6	4	7	2	3	3	0	0	0	0	1	1	0	0	2	3	2	358	358	66196	30063	933830	6424100	4683400	12430000	367070	240020	355120	0	0	0	0	32448	35506	0	0	70468	68689	73991	18.8337425065384	18.4894246459277	19.5511224383058	20.6811457417842	20.7969331558814	21.2415014201461	18.600958231337	18.3478894961488	18.3904124979344	14.3252593633801	13.4623618804989	13.2312272094502	14.0262796732439	18.5215621022926	17.2756698556499	14.1608067755854	14.1659494757116	18.1502133642145	18.1144642280192	17.808888781277	sp|O14745|NHRF1_HUMAN	sp|O14745|NHRF1_HUMAN
			12	12	12	12.8	12.8	12.8	123.9	0	120.33	14077000	41	NaN	NaN	NaN	NaN	2	0	0	0	0	1	1	9	8	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	9	8	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	9	8	9	0	0	0	0	0	0	4	0	0	0	0	1098	NaN	0	0	0	0	2691600	4328000	418550	253390	379340	0	0	0	0	0	0	6006100	0	0	0	0	14.9887471080281	15.8027240995818	15.6580347129635	15.0624865510272	13.757458575446	14.6798555706403	20.0396580611645	19.8991651252071	19.8518618695352	16.5713115907992	14.3052907001398	14.9534650165043	14.0000910898698	13.9329971951902	12.8204926165723	20.5638367848237	14.0947673361538	15.7863201529259	14.7377967566563	14.7282660789881	sp|O14776|TCRG1_HUMAN;sp|Q5VWI1|TCRGL_HUMAN	sp|O14776|TCRG1_HUMAN
